Week,D01.Tmax,D01.Tmin,D01.prcp,D02.Tmax,D02.Tmin,D02.prcp,D03.Tmax,D03.Tmin,D03.prcp,D04.Tmax,D04.Tmin,D04.prcp,D05.Tmax,D05.Tmin,D05.prcp,D06.Tmax,D06.Tmin,D06.prcp,D07.Tmax,D07.Tmin,D07.prcp,D08.Tmax,D08.Tmin,D08.prcp,D09.Tmax,D09.Tmin,D09.prcp,D10.Tmax,D10.Tmin,D10.prcp,D11.Tmax,D11.Tmin,D11.prcp,D12.Tmax,D12.Tmin,D12.prcp,D13.Tmax,D13.Tmin,D13.prcp,TN.Tmax,TN.Tmin,TN.prcp
1998.24,34.24,22.22,0.52,30.64,19.01,4.21,32.06,20.63,0.66,29.50,17.94,5.08,30.39,19.44,5.33,31.03,18.77,5.76,29.54,16.55,6.94,29.67,17.18,3.36,28.78,17.83,1.78,28.34,15.70,2.87,26.63,15.48,2.85,27.61,15.37,3.21,28.18,16.41,2.35,29.55,17.66,4.55
1998.25,36.31,23.94,0.00,33.90,21.96,4.04,34.26,21.97,0.81,33.39,21.75,1.99,33.87,23.30,2.32,33.70,21.04,0.31,32.71,19.77,4.80,32.32,19.58,3.21,30.66,20.26,0.35,30.70,18.09,1.77,29.50,17.91,3.20,30.37,17.17,5.50,30.72,17.87,6.78,32.64,20.54,2.62
1998.26,35.42,23.52,0.00,33.48,21.19,0.72,33.95,21.74,1.22,32.08,20.17,3.63,31.73,21.66,4.15,32.65,20.02,6.08,31.10,19.07,2.96,31.56,18.91,3.49,30.09,20.16,1.38,30.30,18.67,3.16,28.85,17.75,1.98,29.22,16.66,5.10,29.65,17.85,7.19,31.57,19.68,3.43
1998.27,36.70,24.54,4.06,34.05,22.78,1.81,33.66,23.53,2.50,32.39,21.70,3.59,31.91,23.01,2.29,32.21,21.02,2.15,30.91,20.11,5.56,30.97,20.02,1.56,30.00,21.05,0.22,29.77,19.36,3.04,28.52,18.12,2.57,28.95,18.57,2.15,29.64,18.93,0.39,31.51,20.86,2.91
1998.28,31.11,22.69,6.88,29.86,21.00,5.94,30.88,21.16,2.26,28.88,20.63,7.92,29.21,21.51,7.14,28.72,20.43,12.24,28.38,19.60,3.56,29.19,19.96,1.60,28.62,19.97,2.53,29.84,18.49,0.00,28.14,17.62,0.43,29.81,17.15,0.15,30.31,18.02,0.28,28.98,19.95,5.54
1998.29,34.45,23.55,3.48,33.12,21.62,3.97,33.14,22.34,1.65,32.35,22.40,4.53,31.89,23.00,2.43,32.33,21.25,3.99,31.14,20.31,8.39,31.44,20.04,4.05,30.92,21.08,4.35,30.73,18.87,9.54,29.05,18.28,7.11,30.42,17.48,7.36,30.53,18.59,6.19,31.64,20.91,5.21
1998.30,31.60,22.67,13.25,29.16,20.89,18.39,29.36,21.75,26.66,28.86,20.79,5.95,28.97,21.67,3.52,29.69,20.86,8.27,28.17,19.69,5.51,28.88,19.97,5.68,28.46,20.23,8.48,28.00,18.99,4.70,26.61,18.07,6.15,28.71,17.74,4.05,28.08,18.83,2.18,28.68,20.18,7.51
1998.31,31.28,22.20,7.59,30.21,20.68,4.15,30.32,21.72,4.18,31.00,19.58,2.29,31.20,20.97,0.29,30.99,19.05,1.17,30.07,16.57,0.23,30.30,16.73,0.03,28.04,18.44,0.28,29.06,15.30,0.00,27.90,14.92,0.10,29.49,13.57,0.12,29.52,14.84,0.00,30.20,18.16,1.35
1998.32,31.19,21.40,6.08,30.33,20.06,7.27,30.28,21.01,13.41,30.96,19.93,3.62,30.81,21.51,0.42,30.23,19.99,4.15,29.41,18.28,6.81,29.50,19.09,3.42,27.93,19.75,3.52,28.73,18.64,4.96,27.22,17.56,3.85,29.90,18.02,5.50,30.43,18.91,2.63,29.85,19.41,4.53
1998.33,32.14,21.64,0.00,31.34,19.42,0.00,31.58,20.29,0.02,31.50,18.33,0.69,31.59,20.31,4.79,31.03,19.00,4.00,29.58,16.92,6.16,30.15,18.69,3.10,28.06,19.12,1.58,28.79,18.01,3.30,27.45,17.12,4.96,29.57,16.92,3.87,29.32,17.60,4.61,30.35,18.40,3.04
1998.34,34.82,20.87,0.01,33.26,18.54,0.05,33.25,18.93,0.21,33.38,18.03,0.00,33.40,20.23,0.00,32.83,17.23,0.00,31.45,16.01,0.01,32.38,16.72,0.00,31.16,19.23,0.04,31.60,17.31,0.00,29.71,16.86,0.00,32.34,16.39,0.00,32.62,17.71,0.00,32.40,17.60,0.01
1998.35,33.79,20.23,0.00,32.73,17.38,0.00,32.90,17.26,0.04,33.52,16.97,0.01,33.73,19.06,0.00,33.08,16.47,0.00,31.36,15.74,0.00,32.15,16.32,0.00,31.89,19.20,0.00,30.24,16.27,0.00,29.08,15.57,0.00,30.74,14.46,0.00,31.01,16.09,0.00,32.22,16.68,0.00
1998.36,31.59,18.53,0.00,31.12,14.70,0.05,31.11,15.31,0.02,31.69,13.45,0.15,31.04,14.53,0.14,31.23,12.67,0.06,29.76,12.12,0.14,30.29,12.29,0.08,28.95,15.56,0.16,29.21,12.21,0.07,27.33,11.51,0.45,29.01,9.98,1.79,28.58,11.60,1.82,30.37,12.99,0.24
1998.37,32.34,21.51,0.42,32.28,18.66,1.12,32.46,19.76,0.24,33.54,17.32,0.64,33.73,19.51,0.67,33.42,16.77,0.50,32.43,16.11,0.03,32.88,16.09,0.38,31.14,17.49,0.01,32.61,15.49,0.00,30.34,15.32,0.13,33.23,14.36,0.11,32.83,16.44,0.00,32.72,16.95,0.43
1998.38,32.56,19.73,3.16,30.98,16.85,1.55,31.11,17.94,2.61,30.04,15.87,1.82,29.63,17.84,2.11,30.14,16.14,5.36,29.75,15.30,0.70,29.13,16.21,4.64,27.09,17.39,6.43,29.46,16.34,3.11,27.27,14.93,2.34,29.12,14.93,1.90,28.76,15.42,0.97,29.60,16.07,2.67
1998.39,32.42,19.40,3.38,31.83,16.82,3.05,31.61,17.43,1.39,31.37,15.59,2.86,30.40,18.17,2.72,30.69,15.65,3.19,29.52,14.67,3.06,28.42,15.54,1.44,26.54,17.59,1.11,29.13,13.97,0.54,26.62,13.33,2.04,28.97,11.45,0.80,28.90,13.05,0.32,29.93,15.39,2.50
1998.40,25.31,13.81,5.05,25.15,12.62,7.24,25.36,12.99,5.04,24.99,13.70,5.38,24.77,15.01,3.76,24.71,13.43,5.76,24.61,12.34,6.10,24.28,13.81,6.45,23.75,14.84,1.89,24.59,12.63,5.63,22.71,11.89,5.10,24.00,11.26,3.23,23.58,12.32,5.22,24.48,13.15,5.44
1998.41,26.67,11.94,0.00,25.51,8.97,0.00,25.84,9.65,0.06,25.33,7.36,0.00,25.81,9.29,0.00,25.37,7.18,0.00,24.89,6.35,0.03,24.60,6.55,0.01,23.21,9.80,0.00,23.47,6.41,0.00,22.30,6.82,0.00,24.44,4.70,0.00,23.93,5.71,0.00,24.80,7.36,0.01
1998.42,21.98,9.25,1.39,21.67,6.92,1.55,21.50,7.19,1.80,21.17,5.96,0.80,20.40,7.71,0.16,21.65,6.30,0.90,20.92,5.35,1.18,21.25,6.85,0.68,20.26,8.49,0.05,20.24,4.29,0.19,19.00,5.26,0.52,20.34,3.31,0.33,18.74,4.26,0.36,20.87,6.09,0.81
1998.43,26.65,10.69,0.00,25.92,7.71,0.00,26.10,8.41,0.02,25.94,6.46,0.27,25.47,8.50,0.00,25.94,5.39,0.01,24.94,5.46,0.00,25.07,4.49,0.00,23.21,10.15,0.00,23.56,4.53,0.00,22.10,5.70,0.02,24.04,2.88,0.10,22.66,4.20,0.70,25.03,6.13,0.08
1998.44,17.70,6.39,0.27,16.60,4.54,0.09,15.95,4.33,0.26,16.22,3.49,0.45,15.79,4.69,0.11,16.97,3.32,0.31,15.29,3.87,0.73,16.10,4.36,0.77,15.84,6.04,0.45,17.23,4.39,1.09,14.32,4.34,0.75,16.20,3.23,0.52,14.58,3.64,1.65,16.00,3.99,0.50
1998.45,15.51,4.86,4.72,15.36,3.16,3.59,15.60,4.52,2.39,15.32,2.56,3.64,15.71,5.80,2.73,15.54,4.07,4.76,14.76,3.73,4.18,14.62,4.91,6.97,13.87,5.74,7.20,13.83,2.56,4.03,13.33,3.68,4.48,16.05,2.03,2.62,14.14,2.82,2.89,14.97,3.66,4.23
1998.46,18.41,5.69,0.74,18.22,3.76,1.29,18.34,4.01,1.00,17.55,2.98,1.01,17.94,3.80,0.89,18.25,3.21,1.39,17.03,3.57,1.33,16.78,4.59,2.66,15.94,6.34,2.69,15.87,4.11,2.29,15.12,3.54,1.35,17.29,1.68,1.27,16.87,2.67,2.21,17.25,3.52,1.39
1998.47,21.04,6.87,0.00,20.82,4.53,0.01,21.32,4.45,0.04,19.68,1.99,0.30,20.56,3.34,0.51,19.55,1.82,0.24,18.48,2.01,0.72,17.71,1.89,0.38,17.81,4.76,0.04,15.63,-0.23,0.54,15.57,1.62,1.38,17.42,-0.47,1.09,16.77,-0.07,1.32,18.80,2.23,0.50
1998.48,22.33,10.40,2.03,22.07,7.38,4.79,21.98,8.89,4.35,21.99,6.39,5.63,21.97,8.56,4.61,21.97,5.39,1.35,21.36,5.69,1.39,21.60,4.74,0.36,20.44,8.80,0.05,20.33,1.26,0.36,18.80,3.81,0.60,20.76,1.45,0.30,20.03,2.37,0.54,21.36,5.73,2.62
1998.49,13.60,6.08,10.53,13.43,4.68,11.79,13.13,5.80,12.43,13.96,5.30,10.62,12.61,5.64,12.89,14.33,5.34,15.78,14.23,5.16,12.01,16.17,7.06,9.34,15.52,7.94,11.56,16.40,5.53,10.27,14.91,5.88,10.40,16.57,4.17,7.88,15.04,4.95,6.32,14.42,5.52,11.54
1998.50,11.65,1.22,1.17,11.30,-0.71,2.46,11.07,-0.59,1.34,10.69,-1.49,5.08,10.89,-0.40,2.81,10.98,-1.50,6.45,9.94,-1.80,8.25,10.52,-0.96,4.94,9.72,0.45,2.60,9.14,-2.00,9.16,8.92,-1.34,8.11,9.86,-2.79,7.17,9.28,-1.64,8.37,10.40,-1.29,5.69
1998.51,6.38,-2.41,1.92,6.05,-4.05,3.07,6.50,-3.98,2.03,6.24,-3.92,3.38,5.80,-2.93,1.29,6.76,-2.43,4.40,7.10,-3.43,3.45,7.90,-0.81,7.21,7.45,-0.68,10.97,5.40,-2.30,7.07,6.55,-1.23,5.57,8.48,-1.47,5.81,7.46,-2.06,5.87,6.70,-2.74,4.32
1998.52,6.40,-2.20,5.35,5.62,-3.97,3.47,6.01,-3.81,3.69,5.46,-4.47,2.27,5.00,-3.64,3.72,6.03,-3.06,4.92,5.57,-3.80,2.47,6.47,-2.04,2.86,4.89,-1.93,1.88,3.34,-4.69,1.24,4.99,-3.08,2.78,4.53,-5.61,1.82,4.61,-4.58,3.64,5.50,-3.65,3.04
1999.01,3.77,-5.84,3.85,3.40,-7.19,9.15,2.84,-6.66,4.79,3.20,-7.00,10.39,1.51,-5.47,9.09,3.76,-6.30,7.92,3.17,-6.56,8.78,3.37,-5.86,6.27,2.79,-5.74,3.60,3.90,-5.79,8.56,3.15,-5.52,6.67,3.01,-7.30,3.74,2.57,-5.81,5.09,3.19,-6.40,8.06
1999.02,8.97,-2.06,0.24,7.76,-3.23,1.04,8.98,-2.50,0.06,7.47,-3.34,1.96,9.70,-1.17,0.86,9.75,-1.85,4.62,8.84,-2.29,4.03,10.22,-2.18,6.22,10.62,-0.84,10.89,8.03,-3.97,5.11,8.27,-2.42,4.88,9.63,-3.72,6.10,7.80,-3.45,4.80,8.74,-2.56,3.63
1999.03,18.44,7.49,9.10,17.56,5.30,14.66,18.16,6.50,15.03,18.07,5.29,14.81,18.41,6.36,12.96,18.22,5.32,18.42,17.32,5.55,12.64,17.25,4.70,11.41,16.24,6.66,9.45,15.77,1.43,8.16,15.07,3.59,7.33,16.10,1.70,4.73,15.16,2.63,3.59,17.37,4.99,12.85
1999.04,16.91,6.65,7.13,15.74,4.94,5.99,15.66,5.63,5.01,15.51,3.59,2.61,14.81,5.16,4.36,16.79,4.57,4.56,15.87,4.25,1.21,17.07,3.90,3.16,16.25,5.48,2.88,15.89,2.37,2.94,14.68,3.31,2.95,16.70,1.44,2.63,15.28,2.30,3.57,15.88,4.04,3.34
1999.05,15.76,4.46,1.88,13.88,2.91,2.74,13.76,3.63,2.99,13.11,1.29,3.90,13.96,2.96,3.89,13.80,2.14,2.62,12.75,2.03,4.40,12.81,1.89,5.59,12.03,2.59,9.40,11.89,1.27,3.53,11.53,1.71,3.74,13.46,0.21,2.52,12.38,1.20,2.50,13.10,1.94,3.81
1999.06,19.92,8.22,3.31,19.65,6.07,2.80,18.64,6.34,2.70,18.35,3.98,3.87,16.43,4.83,3.62,18.30,4.98,5.09,17.13,3.22,4.32,17.87,4.91,3.30,16.11,5.99,2.03,17.63,3.26,3.01,15.38,3.11,3.97,18.12,1.93,1.45,16.52,1.87,1.96,17.73,4.28,3.75
1999.07,12.40,1.21,0.97,11.89,-0.86,1.14,12.34,0.27,0.67,10.83,-2.65,1.91,12.61,-0.73,1.46,12.17,-1.84,1.78,10.57,-2.36,1.88,11.79,-1.88,4.02,10.58,-0.27,2.34,9.63,-3.41,4.13,8.89,-2.48,3.40,11.03,-3.91,5.99,8.64,-3.40,6.51,11.08,-2.03,2.40
1999.08,13.75,1.31,0.92,11.77,-0.55,2.33,12.31,0.76,1.58,9.65,-2.16,3.73,10.16,0.79,2.54,10.66,-1.95,3.78,8.85,-2.52,2.39,9.29,-2.40,2.41,8.89,-0.93,2.53,7.70,-4.36,1.01,6.80,-3.26,1.57,6.38,-4.84,1.57,4.63,-4.58,1.72,9.42,-2.04,2.72
1999.09,16.74,3.31,5.02,15.98,1.25,5.28,15.28,1.82,5.12,13.20,-0.85,6.61,13.57,0.31,7.31,14.11,-1.19,7.05,11.97,-1.24,7.09,13.21,-0.99,8.35,12.89,0.04,8.04,11.27,-1.99,11.14,10.91,-1.64,7.52,11.77,-3.25,5.09,11.06,-1.60,7.11,13.11,-0.81,6.96
1999.10,11.40,2.12,9.10,10.12,-0.01,4.80,9.88,0.76,3.15,8.43,-1.10,2.95,8.17,0.09,2.22,9.45,-0.33,7.60,8.13,-1.65,3.87,9.23,-1.16,4.28,8.51,-1.29,4.68,8.09,-1.90,2.17,7.54,-2.18,3.14,7.99,-4.12,2.02,7.78,-3.42,1.75,8.67,-1.12,4.09
1999.11,14.89,4.25,3.30,14.40,2.28,5.07,14.18,3.06,2.77,14.08,0.30,4.78,14.86,2.47,4.39,15.33,0.76,5.45,14.70,0.35,5.04,15.96,0.58,4.13,15.31,3.21,1.70,14.30,-1.03,6.97,14.52,0.24,3.99,14.88,-1.27,3.35,14.32,-0.71,2.59,14.73,0.77,4.58
1999.12,15.58,3.94,2.04,14.30,1.75,1.68,14.36,2.06,1.62,13.91,0.68,1.30,14.36,2.80,0.81,15.40,0.53,0.97,14.07,1.11,1.11,16.07,1.72,2.88,16.79,3.46,4.52,15.24,1.59,2.69,14.40,1.30,2.30,13.87,0.94,1.98,14.01,2.64,2.94,14.60,1.31,1.66
1999.13,20.70,10.83,9.03,19.05,8.12,3.65,19.86,9.30,4.09,18.92,5.51,3.07,20.40,7.86,2.30,19.80,5.64,2.61,19.42,5.75,2.28,19.33,5.55,2.55,19.20,7.72,2.24,17.63,3.50,2.83,18.41,4.49,2.40,18.70,3.64,0.94,18.89,2.96,1.58,19.21,5.86,2.77
1999.14,27.50,15.67,3.38,26.90,14.12,4.22,26.62,14.69,2.64,27.33,11.28,2.47,27.51,13.17,3.12,27.87,12.36,1.34,27.28,10.80,1.75,27.33,12.47,2.16,26.44,14.00,3.00,25.47,10.39,1.46,24.54,10.04,1.92,26.46,8.81,0.76,26.09,11.19,0.63,26.92,11.76,2.21
1999.15,18.71,8.34,2.40,19.24,7.57,3.88,17.77,7.66,3.78,19.27,6.40,3.01,17.61,8.03,3.19,19.90,7.10,3.49,19.01,5.63,3.76,20.40,6.95,3.25,20.68,7.04,2.36,19.93,5.24,1.84,17.83,5.27,2.90,18.36,4.24,2.64,18.74,6.09,3.57,19.11,6.46,3.22
1999.16,26.02,12.27,1.40,23.98,10.41,0.12,24.21,11.03,0.04,23.05,9.07,0.41,23.73,10.96,0.34,23.94,8.92,0.29,22.30,8.38,1.67,23.38,7.48,0.61,21.41,7.53,0.50,21.36,6.29,0.29,20.67,6.92,1.31,21.72,5.19,0.55,21.42,7.08,0.62,22.86,8.59,0.68
1999.17,24.24,13.76,16.40,23.36,11.90,8.63,23.81,12.81,9.22,22.02,10.52,3.88,22.40,11.03,1.75,22.97,10.90,8.07,20.99,9.79,4.98,20.80,9.99,6.73,18.52,8.01,4.33,19.69,8.80,6.49,18.55,8.57,6.81,20.21,7.90,5.95,19.73,9.20,5.26,21.45,10.21,5.99
1999.18,26.28,13.07,13.52,25.76,11.84,11.56,25.84,11.94,8.88,25.40,10.54,9.12,25.87,11.83,9.06,25.48,10.55,12.55,24.74,10.38,10.22,24.33,9.81,13.99,23.46,11.83,11.68,23.67,7.29,10.63,22.37,8.68,10.63,24.84,7.83,8.18,25.08,9.89,5.56,24.83,10.32,10.69
1999.19,26.65,15.55,0.20,25.32,13.79,1.88,24.41,13.50,1.38,25.57,12.02,0.94,25.56,13.34,1.89,25.87,11.88,1.79,25.55,11.93,1.96,25.98,11.63,1.53,24.68,13.32,0.67,23.73,10.01,5.07,23.74,10.79,2.38,25.32,9.99,1.30,25.94,10.51,0.51,25.35,12.00,1.64
1999.20,28.69,16.11,2.41,27.62,14.07,3.08,27.61,13.94,3.51,27.00,13.13,0.89,26.90,14.84,1.34,27.38,12.57,1.15,26.27,12.38,0.63,26.48,12.11,1.72,24.51,14.21,1.88,23.89,9.76,2.94,24.08,10.91,2.32,25.84,9.82,1.60,25.90,11.14,1.56,26.46,12.63,1.52
1999.21,27.28,14.87,0.62,26.62,12.67,0.33,26.46,12.54,0.14,26.18,11.38,0.86,26.27,13.10,1.20,26.44,11.46,0.92,24.74,10.62,3.11,25.19,11.24,2.13,24.10,13.17,1.21,22.94,9.30,2.26,22.84,10.18,2.50,24.58,9.47,2.14,24.90,10.53,1.52,25.40,11.33,1.54
1999.22,31.19,20.67,0.26,30.12,19.13,2.16,30.09,20.31,2.16,29.07,18.15,4.48,29.30,19.53,3.96,28.95,18.28,6.06,28.06,17.21,3.30,28.57,16.58,1.15,26.38,17.33,0.89,26.20,12.37,0.84,25.96,14.68,2.34,28.43,14.03,3.20,28.40,13.87,2.20,28.50,17.37,3.41
1999.23,34.09,21.97,0.04,33.06,20.08,0.36,32.59,20.94,0.02,32.58,19.54,0.42,32.23,20.39,0.19,31.86,18.46,0.62,31.18,17.81,0.21,31.22,16.75,0.63,30.26,18.00,0.34,29.20,14.44,0.00,28.65,15.77,1.04,31.23,15.44,0.19,31.80,16.54,0.04,31.55,18.25,0.46
1999.24,28.67,18.23,1.78,27.64,16.40,2.62,27.78,17.36,6.21,27.56,15.50,2.47,27.64,17.21,0.91,27.39,15.31,2.88,26.39,14.94,4.56,27.01,15.61,3.06,26.59,16.66,4.85,25.31,13.09,0.61,24.59,14.37,4.39,26.69,13.38,2.95,26.85,14.23,2.05,26.90,15.41,3.08
1999.25,30.12,20.49,5.13,29.64,18.94,3.33,29.56,20.20,5.23,29.43,18.41,5.60,29.76,19.86,2.94,29.11,18.11,6.77,28.22,17.21,9.38,28.20,16.77,6.73,26.30,17.55,3.92,26.20,14.14,10.20,25.84,15.40,9.84,27.29,15.93,5.30,27.82,16.08,5.34,28.48,17.65,6.56
1999.26,31.52,23.40,6.47,30.15,21.68,8.57,30.64,22.61,4.68,30.08,20.80,13.81,30.57,21.67,11.87,30.55,20.86,12.08,29.13,19.93,16.95,29.06,19.99,10.93,27.63,20.05,8.65,27.09,17.00,15.00,26.80,17.90,10.80,29.62,18.52,9.21,29.78,19.78,6.55,29.47,20.27,12.13
1999.27,34.36,23.77,2.54,33.69,21.54,0.60,33.68,22.53,1.81,32.40,21.05,0.76,33.09,22.39,0.81,32.79,21.21,2.07,31.82,20.67,1.96,31.43,20.37,3.41,30.99,22.44,1.54,30.96,19.11,3.96,28.98,18.85,6.08,31.92,19.57,3.77,32.01,20.22,2.32,32.00,20.82,2.27
1999.28,30.33,19.77,5.08,29.62,18.55,3.91,29.16,19.00,9.96,28.79,18.76,3.84,29.11,20.40,2.63,29.53,19.15,5.09,28.12,18.75,6.47,27.34,18.51,11.49,27.30,18.17,3.83,27.31,19.36,16.74,24.64,16.87,10.61,27.17,16.08,8.05,27.10,17.28,5.74,28.15,18.55,6.44
1999.29,34.36,23.74,0.00,34.36,22.41,0.30,34.28,22.81,0.18,33.67,22.05,0.89,33.80,23.73,1.46,33.49,21.77,1.77,32.03,21.27,1.56,31.59,20.29,3.11,30.62,20.84,4.25,32.06,21.34,7.34,28.75,18.86,4.88,31.09,19.00,3.86,31.00,20.33,8.86,32.49,21.35,2.19
1999.30,36.47,24.41,3.14,36.82,22.80,0.95,36.41,23.37,0.00,36.35,22.14,1.09,36.43,23.49,1.05,36.18,21.44,0.70,32.24,19.63,1.16,33.94,20.03,1.14,32.49,21.96,3.28,33.41,20.94,3.81,30.23,18.70,2.89,31.83,19.06,3.84,31.75,20.00,1.94,34.48,21.11,1.50
1999.31,34.78,22.25,0.00,34.60,19.14,0.01,34.64,19.61,0.00,34.19,18.94,0.38,34.13,20.86,0.04,34.21,18.74,0.20,32.13,17.32,0.29,32.27,17.68,0.01,30.99,20.26,0.00,32.96,19.34,0.00,29.09,16.65,0.10,31.21,15.95,1.49,31.57,17.82,3.04,32.92,18.41,0.27
1999.32,35.03,23.29,1.06,35.15,20.16,1.83,34.36,21.26,1.93,34.17,19.39,3.62,33.09,21.19,5.35,34.96,19.08,3.53,32.27,18.62,1.98,33.18,18.57,0.72,32.45,21.31,0.22,32.93,19.20,0.00,29.37,17.10,0.93,31.51,16.40,1.72,31.31,17.80,0.29,33.19,19.07,2.40
1999.33,33.64,18.71,0.00,33.26,16.40,0.05,33.06,16.79,0.00,32.64,16.54,0.07,32.69,19.36,0.00,33.71,16.11,0.08,31.77,16.58,0.62,33.17,16.78,0.08,32.46,20.27,0.00,32.93,17.77,0.66,29.39,16.15,1.11,32.07,15.78,4.11,32.22,17.56,2.46,32.41,16.76,0.47
1999.34,32.09,19.64,2.88,32.40,16.85,0.03,32.61,17.06,0.49,32.22,16.53,1.20,31.91,18.90,2.29,32.75,16.68,0.71,29.82,16.39,7.45,30.81,16.86,3.56,29.96,19.39,2.16,31.04,18.33,2.73,27.29,15.39,3.82,28.90,15.16,1.30,28.80,16.56,1.15,31.01,16.72,2.53
1999.35,34.42,19.26,0.00,34.76,16.67,0.00,35.06,16.89,0.00,34.08,15.77,0.00,33.50,17.94,0.00,34.35,15.20,0.00,31.17,14.35,0.00,31.88,14.54,0.00,31.39,18.38,0.00,31.51,15.63,0.00,28.48,13.18,0.00,30.49,10.41,0.00,31.33,12.93,0.06,32.61,15.17,0.00
1999.36,33.69,18.22,0.56,34.50,15.66,0.05,34.61,15.91,0.00,34.42,14.71,0.15,33.41,16.50,0.24,34.52,14.16,0.49,31.81,13.49,0.29,32.88,14.22,0.98,32.11,17.86,2.50,32.61,14.54,0.00,29.02,13.03,0.06,29.23,12.32,2.60,28.70,14.60,2.58,32.86,14.47,0.48
1999.37,28.96,14.10,0.26,28.90,11.14,0.71,29.00,11.26,0.15,28.06,11.27,0.96,28.10,13.71,0.51,29.00,10.51,0.19,26.89,10.96,0.30,28.36,11.46,0.00,28.74,15.33,0.00,28.96,12.29,0.00,24.88,10.69,0.08,26.93,9.56,0.07,27.29,12.40,0.00,27.81,11.33,0.40
1999.38,28.41,11.42,0.17,27.60,9.01,1.98,28.42,9.55,0.39,26.58,9.59,4.30,26.51,11.69,3.25,27.16,8.94,2.27,25.05,9.21,1.73,25.74,8.77,1.65,24.81,11.86,1.40,26.11,9.36,1.01,22.97,7.88,0.90,25.26,6.46,0.30,25.03,8.46,0.04,25.98,9.19,2.26
1999.39,28.57,12.26,1.89,27.99,10.71,0.83,28.11,10.86,1.09,27.38,10.72,2.03,26.51,11.97,1.21,27.11,10.35,1.68,25.95,10.22,1.56,26.01,10.94,3.07,24.21,13.26,2.06,26.59,11.51,1.89,24.87,9.55,4.28,25.17,9.52,4.25,25.29,10.19,3.01,26.53,10.60,2.24
1999.40,25.54,10.32,3.69,25.22,7.86,6.52,25.56,8.49,7.61,24.48,8.03,6.96,24.11,10.49,5.37,24.71,8.50,4.37,23.04,8.98,3.90,23.54,9.21,5.65,22.94,12.06,7.13,26.54,9.21,0.84,23.36,8.18,2.53,23.92,7.68,2.15,23.67,8.40,2.67,24.14,8.65,4.94
1999.41,27.66,14.41,1.48,26.43,11.91,3.23,26.88,12.73,5.66,25.38,11.09,2.84,25.40,12.46,2.18,25.72,11.08,1.72,24.03,11.30,2.60,23.77,12.74,5.27,22.77,14.07,7.86,23.40,12.36,5.63,22.83,11.38,4.59,22.15,10.81,3.21,21.91,10.20,4.35,24.65,11.62,3.31
1999.42,20.07,6.27,0.45,19.73,4.38,0.55,19.08,4.59,0.40,18.78,4.64,0.14,17.06,6.13,0.17,19.17,4.01,0.17,18.92,4.66,0.11,20.07,5.32,0.51,18.29,7.51,0.73,20.14,6.41,1.06,18.32,5.07,1.15,17.57,4.74,1.46,17.97,4.82,1.08,18.88,4.88,0.44
1999.43,23.12,5.74,0.00,22.39,3.44,0.00,22.77,4.29,0.00,21.57,2.59,0.00,22.39,4.61,0.00,22.75,1.63,0.00,20.81,1.90,0.00,20.42,0.95,0.00,19.29,5.44,0.00,19.60,1.36,0.00,19.66,1.42,0.00,19.69,0.46,0.00,19.10,1.56,0.01,21.26,2.27,0.00
1999.44,21.10,7.65,3.31,20.63,5.84,8.45,20.39,6.99,10.46,20.14,4.04,4.87,20.79,5.24,5.75,20.68,2.98,10.55,19.21,3.03,6.45,19.10,2.11,8.46,18.08,5.68,11.21,20.16,3.03,4.69,18.89,1.73,4.37,18.90,1.71,3.12,18.88,1.83,2.07,19.83,3.50,6.63
1999.45,24.69,8.53,0.00,23.96,7.57,0.00,23.94,7.94,0.00,23.06,7.77,0.00,23.09,8.97,0.00,23.99,6.12,0.00,22.58,7.53,0.00,23.00,6.50,0.00,22.69,10.31,0.00,23.59,7.39,0.00,22.32,6.87,0.08,21.55,5.40,0.45,21.83,7.15,0.15,23.08,7.28,0.03
1999.46,21.32,5.27,4.32,19.97,3.59,2.93,19.66,4.65,1.33,19.18,2.19,1.07,17.93,4.86,0.48,19.68,2.41,1.25,17.73,1.89,0.86,17.73,1.28,0.50,16.94,4.18,0.00,17.86,0.10,0.00,16.91,0.15,0.00,16.17,-2.20,0.01,16.16,-0.59,0.00,18.43,2.00,0.95
1999.47,17.21,6.13,0.41,16.37,5.75,0.74,16.31,6.59,0.21,16.48,6.61,2.79,17.06,6.57,3.95,17.26,5.96,4.76,16.94,6.38,4.03,18.22,6.73,3.77,18.29,8.77,5.59,19.27,7.30,5.91,18.38,6.21,6.64,20.38,5.36,6.88,19.41,6.79,10.22,17.39,6.38,4.03
1999.48,17.50,4.31,3.52,15.81,1.57,1.22,16.09,2.11,1.03,14.47,0.03,0.44,14.37,2.46,0.08,15.28,-0.23,0.19,13.79,-0.79,0.10,13.92,-1.46,0.69,13.11,1.26,0.00,12.93,-2.14,0.00,12.27,-2.28,0.02,12.25,-4.59,0.00,11.71,-2.83,0.12,14.17,-0.40,0.39
1999.49,14.30,2.73,4.36,14.13,1.97,4.77,14.12,2.22,5.23,14.08,1.05,3.63,14.13,1.89,2.40,14.80,1.00,3.73,14.09,1.74,3.94,14.15,0.52,4.09,12.51,2.79,3.96,14.76,0.10,2.76,14.06,0.24,3.00,15.07,-2.30,2.49,14.48,-0.60,2.51,14.23,1.02,3.63
